GeneID	padj	pvalue	lfcSE	stat	log2FoldChange	baseMean	Symbol	Description
109910379	6.63e-01	5.87e-01	0.2067	0.5426932	0.11217385	62080.26	RNA45SN3	"RNA, 45S pre-ribosomal N3"
22826	6.64e-01	5.87e-01	0.0688	-0.542567	-0.03732189	1558.05	DNAJC8	DnaJ heat shock protein family (Hsp40) member C8
101928143	6.64e-01	5.88e-01	0.1935	-0.5424303	-0.10497704	14.54	LOC101928143	uncharacterized LOC101928143
352962	6.64e-01	5.88e-01	0.5417	-0.5420481	-0.29363484	45.77	HLA-V	"major histocompatibility complex, class I, V (pseudogene)"
26797	6.64e-01	5.88e-01	0.1504	-0.5419262	-0.08148693	60.26	SNORD52	"small nucleolar RNA, C/D box 52"
100132923	6.64e-01	5.88e-01	0.2054	0.5419406	0.1112973	8.72	FAM66D	family with sequence similarity 66 member D
407975	6.64e-01	5.88e-01	0.157	0.5413944	0.08500932	154.97	MIR17HG	miR-17-92a-1 cluster host gene
107985770	6.64e-01	5.88e-01	0.2167	0.5411685	0.11727868	27.06	SMANTIS	SMARCA4 interacting SWI/SNF chromatin remodeling complex scaffold lncRNA
100874249	6.64e-01	5.88e-01	0.1424	-0.5411791	-0.07708164	12.78	DENND5B-AS1	DENND5B antisense RNA 1
55738	6.65e-01	5.89e-01	0.1287	-0.5408273	-0.06961237	3130.83	ARFGAP1	ADP ribosylation factor GTPase activating protein 1
101929444	6.65e-01	5.89e-01	0.2478	-0.5405668	-0.13394863	42.42	LOC101929444	uncharacterized LOC101929444
107985388	6.65e-01	5.89e-01	0.104	-0.5401591	-0.0561681	76.59	LOC107985388	pre-mRNA-splicing factor cwc22-like
401472	6.65e-01	5.89e-01	0.159	0.5400964	0.08589922	103.06	GASAL1	growth arrest associated lncRNA 1
388121	6.65e-01	5.89e-01	0.1644	-0.5399885	-0.08878269	213.97	TNFAIP8L3	TNF alpha induced protein 8 like 3
109910382	6.66e-01	5.90e-01	0.2147	0.5392105	0.11577487	35128.86	RNA28SN3	"RNA, 28S ribosomal N3"
10910	6.66e-01	5.90e-01	0.0666	0.5391074	0.03592276	1348.33	SUGT1	"SGT1 homolog, MIS12 kinetochore complex assembly cochaperone"
100505746	6.66e-01	5.90e-01	0.2873	-0.5384532	-0.15469096	293.95	ITGB2-AS1	ITGB2 antisense RNA 1
6643	6.66e-01	5.90e-01	0.0707	0.5381153	0.03805051	1531.93	SNX2	sorting nexin 2
102466747	6.67e-01	5.91e-01	0.1527	0.5375297	0.08209797	19.57	MIR6840	microRNA 6840
28620	6.67e-01	5.91e-01	0.3058	-0.5374118	-0.16435403	14.51	TRBV2	T cell receptor beta variable 2
55783	6.67e-01	5.91e-01	0.1306	-0.5373579	-0.07015348	525.36	CMTR2	cap methyltransferase 2
105379426	6.67e-01	5.91e-01	0.3028	-0.536769	-0.16253439	9.63	LOC105379426	putative ankyrin repeat domain-containing protein 20A2
81839	6.67e-01	5.91e-01	0.1267	0.5367229	0.06801054	532.69	VANGL1	VANGL planar cell polarity protein 1
94081	6.67e-01	5.92e-01	0.1082	0.5365829	0.0580771	956.91	SFXN1	sideroflexin 1
10621	6.67e-01	5.92e-01	0.0707	-0.5365298	-0.03792066	216.63	POLR3F	RNA polymerase III subunit F
5826	6.68e-01	5.92e-01	0.076	0.5360437	0.0407316	1109.01	ABCD4	ATP binding cassette subfamily D member 4
79791	6.68e-01	5.92e-01	0.1095	0.5359646	0.05868495	1748.66	FBXO31	F-box protein 31
59272	6.68e-01	5.92e-01	0.3111	-0.535984	-0.16675641	323.58	ACE2	angiotensin converting enzyme 2
642517	6.68e-01	5.92e-01	0.1259	-0.5358118	-0.06747814	226.15	AGAP9	"ArfGAP with GTPase domain, ankyrin repeat and PH domain 9"
100533952	6.68e-01	5.92e-01	0.1228	-0.535378	-0.06576928	19.31	RBAK-RBAKDN	RBAK-RBAKDN readthrough
56950	6.68e-01	5.93e-01	0.0712	-0.5351336	-0.03812349	528.14	SMYD2	SET and MYND domain containing 2
100129726	6.68e-01	5.93e-01	0.1671	-0.5350363	-0.08939445	37.2	LINC01126	long intergenic non-protein coding RNA 1126
23642	6.68e-01	5.93e-01	0.1305	0.5349802	0.06982551	1919.39	SNHG1	small nucleolar RNA host gene 1
93653	6.68e-01	5.93e-01	0.1385	0.534876	0.0740967	68.15	ST7-AS1	ST7 antisense RNA 1
101928711	6.68e-01	5.93e-01	0.3005	-0.5347012	-0.16066464	18.56	LOC101928711	
346171	6.68e-01	5.93e-01	0.6028	0.534747	0.32233215	16.14	ZFP57	ZFP57 zinc finger protein
102466719	6.68e-01	5.93e-01	0.1425	-0.5347091	-0.07620811	35.1	MIR6716	microRNA 6716
100288798	6.69e-01	5.94e-01	0.1537	-0.5337236	-0.08203759	61.87	SLC38A4-AS1	SLC38A4 antisense RNA 1
9297	6.69e-01	5.94e-01	0.1934	-0.5336136	-0.10320989	43.76	SNORD29	"small nucleolar RNA, C/D box 29"
7132	6.69e-01	5.94e-01	0.1091	-0.5336077	-0.05822198	2828.81	TNFRSF1A	TNF receptor superfamily member 1A
162989	6.69e-01	5.94e-01	0.1853	0.5334294	0.0988579	1342.49	DEDD2	death effector domain containing 2
22998	6.70e-01	5.94e-01	0.2433	-0.5329125	-0.12964094	504.22	LIMCH1	LIM and calponin homology domains 1
26815	6.70e-01	5.94e-01	0.1098	-0.5325999	-0.05847128	81.29	SNORD36A	"small nucleolar RNA, C/D box 36A"
60684	6.70e-01	5.94e-01	0.0867	-0.5325245	-0.04617256	799.87	TRAPPC11	trafficking protein particle complex subunit 11
22870	6.70e-01	5.94e-01	0.0997	0.5324856	0.05311466	2868.77	PPP6R1	protein phosphatase 6 regulatory subunit 1
64434	6.70e-01	5.94e-01	0.0635	-0.5324138	-0.03381552	712.58	NOM1	nucleolar protein with MIF4G domain 1
79027	6.70e-01	5.95e-01	0.081	-0.5322799	-0.04311304	1137.31	ZNF655	zinc finger protein 655
4747	6.70e-01	5.95e-01	0.3104	-0.5316696	-0.16501772	74.17	NEFL	neurofilament light chain
101927088	6.70e-01	5.95e-01	0.2598	-0.5316015	-0.13809699	13.27	LOC101927088	uncharacterized LOC101927088
57405	6.70e-01	5.95e-01	0.1744	0.5315526	0.09269425	161.9	SPC25	SPC25 component of NDC80 kinetochore complex
56886	6.71e-01	5.95e-01	0.0809	-0.5312858	-0.04300301	2377.37	UGGT1	UDP-glucose glycoprotein glucosyltransferase 1
142940	6.71e-01	5.95e-01	0.1733	-0.5310728	-0.09205369	390.55	TRUB1	TruB pseudouridine synthase family member 1
284370	6.71e-01	5.95e-01	0.1307	-0.53097	-0.06937647	159.27	ZNF615	zinc finger protein 615
54014	6.71e-01	5.95e-01	0.1286	-0.5309053	-0.06825826	1686.37	BRWD1	bromodomain and WD repeat domain containing 1
1839	6.71e-01	5.96e-01	0.2554	0.5306361	0.13554441	2282.55	HBEGF	heparin binding EGF like growth factor
728489	6.71e-01	5.96e-01	0.237	-0.5303079	-0.12566434	310.81	DNLZ	DNL-type zinc finger
81619	6.71e-01	5.96e-01	0.0691	-0.5300701	-0.03664979	2519.43	TSPAN14	tetraspanin 14
4674	6.72e-01	5.96e-01	0.2153	0.5295844	0.11400911	55.22	NAP1L2	nucleosome assembly protein 1 like 2
8516	6.72e-01	5.97e-01	0.2818	0.5293935	0.14916384	729.07	ITGA8	integrin subunit alpha 8
10430	6.72e-01	5.97e-01	0.1354	0.529286	0.07168577	1190.68	TMEM147	transmembrane protein 147
100533955	6.72e-01	5.97e-01	0.1089	0.5289694	0.05758406	7156.58	SENP3-EIF4A1	SENP3-EIF4A1 readthrough (NMD candidate)
105371532	6.72e-01	5.97e-01	0.1983	0.5287834	0.10483399	27.98	LOC105371532	
81569	6.72e-01	5.97e-01	0.4593	0.5285313	0.24277888	8.36	ACTL8	actin like 8
202181	6.72e-01	5.97e-01	0.1743	0.5283487	0.09207165	133.24	LOC202181	SUMO interacting motifs containing 1 pseudogene
440072	6.73e-01	5.98e-01	0.2109	-0.5279064	-0.1113594	9.47	PRDM10-DT	PRDM10 divergent transcript
107984510	6.73e-01	5.98e-01	0.2934	-0.5279104	-0.15487493	74.65	LOC107984510	uncharacterized LOC107984510
9425	6.73e-01	5.98e-01	0.0633	0.5275419	0.03338242	671.6	CDYL	chromodomain Y like
8930	6.73e-01	5.98e-01	0.0946	-0.5274359	-0.0498927	1001.33	MBD4	"methyl-CpG binding domain 4, DNA glycosylase"
642648	6.73e-01	5.98e-01	0.1926	0.526913	0.10147578	23.41	LINC02939	long intergenic non-protein coding RNA 2939
4538	6.74e-01	5.98e-01	0.175	0.5266217	0.09213815	366831.9	ND4	NADH dehydrogenase subunit 4
100861532	6.74e-01	5.99e-01	0.2069	0.52609	0.10882587	64113.69	RNA45SN5	"RNA, 45S pre-ribosomal N5"
54537	6.74e-01	5.99e-01	0.0797	-0.5260405	-0.04191794	967.9	SHLD2	shieldin complex subunit 2
105370677	6.74e-01	5.99e-01	0.1957	-0.5259071	-0.10293514	8.29	LOC105370677	uncharacterized LOC105370677
91298	6.75e-01	6.00e-01	0.0664	-0.524968	-0.03487494	313.97	C12orf29	chromosome 12 open reading frame 29
6367	6.75e-01	6.00e-01	0.3284	-0.5248682	-0.17234324	135.09	CCL22	C-C motif chemokine ligand 22
3117	6.75e-01	6.00e-01	0.2611	0.5247789	0.13703807	1027.02	HLA-DQA1	"major histocompatibility complex, class II, DQ alpha 1"
8608	6.75e-01	6.00e-01	0.1926	-0.524764	-0.10108635	19.92	RDH16	retinol dehydrogenase 16
8552	6.75e-01	6.00e-01	0.1275	-0.5243689	-0.06684426	65.49	INE1	inactivation escape 1
7288	6.75e-01	6.00e-01	0.3549	0.5242678	0.18604649	313.12	TULP2	TUB like protein 2
4092	6.75e-01	6.00e-01	0.1446	0.5241028	0.07577196	1102.99	SMAD7	SMAD family member 7
100288123	6.75e-01	6.00e-01	0.1505	-0.5240653	-0.07885087	127.96	LOC100288123	uncharacterized LOC100288123
65061	6.75e-01	6.00e-01	0.2739	0.5238207	0.1434612	34.28	CDK15	cyclin dependent kinase 15
7503	6.75e-01	6.00e-01	0.5657	0.5237638	0.29631333	5653.64	XIST	X inactive specific transcript
100529209	6.75e-01	6.01e-01	0.1498	0.523576	0.07844499	1676.98	RNASEK-C17orf49	RNASEK-C17orf49 readthrough
1112	6.76e-01	6.01e-01	0.1086	0.5233593	0.05683444	1833.31	FOXN3	forkhead box N3
998	6.76e-01	6.01e-01	0.0785	-0.5229752	-0.04104756	5723.77	CDC42	cell division cycle 42
100131067	6.76e-01	6.01e-01	0.1006	0.5228422	0.05258486	127.08	CKMT2-AS1	CKMT2 antisense RNA 1
10376	6.76e-01	6.01e-01	0.1162	0.5225876	0.06071412	14112.36	TUBA1B	tubulin alpha 1b
1975	6.76e-01	6.01e-01	0.0652	-0.5226281	-0.03409463	8483.27	EIF4B	eukaryotic translation initiation factor 4B
105374363	6.76e-01	6.01e-01	0.1148	-0.5225088	-0.05996421	111.47	GTF3C2-AS2	GTF3C2 antisense RNA 2
166929	6.76e-01	6.02e-01	0.2215	-0.5222143	-0.11566773	654.64	SGMS2	sphingomyelin synthase 2
284697	6.76e-01	6.02e-01	0.2575	0.5219915	0.13443832	12.2	BTBD8	BTB domain containing 8
29999	6.76e-01	6.02e-01	0.2688	-0.5219347	-0.14030698	10.92	FSCN3	fascin actin-bundling protein 3
148	6.77e-01	6.02e-01	0.3238	0.5214201	0.16882469	72.29	ADRA1A	adrenoceptor alpha 1A
23460	6.77e-01	6.02e-01	0.2534	-0.5212476	-0.1320963	312.66	ABCA6	ATP binding cassette subfamily A member 6
8672	6.77e-01	6.02e-01	0.0975	0.5212009	0.05083335	2267.35	EIF4G3	eukaryotic translation initiation factor 4 gamma 3
9406	6.77e-01	6.03e-01	0.1201	-0.5203854	-0.06251949	1769.16	ZRANB2	zinc finger RANBP2-type containing 2
80254	6.78e-01	6.03e-01	0.0483	0.5202549	0.02513521	606.42	CEP63	centrosomal protein 63
1186	6.78e-01	6.03e-01	0.1076	-0.5202298	-0.05596494	1978.72	CLCN7	chloride voltage-gated channel 7
85001	6.78e-01	6.03e-01	0.1007	0.5202131	0.05240202	31.45	MGC16275	uncharacterized protein MGC16275
29855	6.78e-01	6.03e-01	0.0696	-0.5200842	-0.03621368	1445.29	UBN1	ubinuclein 1
7832	6.78e-01	6.03e-01	0.1819	-0.519407	-0.09447368	14529.56	BTG2	BTG anti-proliferation factor 2
79810	6.78e-01	6.03e-01	0.0946	-0.5194289	-0.04912454	237.67	PTCD2	pentatricopeptide repeat domain 2
5516	6.78e-01	6.03e-01	0.1033	-0.519378	-0.05365573	1603.94	PPP2CB	protein phosphatase 2 catalytic subunit beta
780776	6.78e-01	6.03e-01	0.0923	0.5194747	0.0479681	243.26	TVP23A	trans-golgi network vesicle protein 23 homolog A
107986163	6.78e-01	6.04e-01	0.1906	-0.5190256	-0.09893354	9.74	LOC107986163	uncharacterized LOC107986163
94233	6.78e-01	6.04e-01	0.2829	-0.5189933	-0.14682262	13.43	OPN4	opsin 4
79785	6.78e-01	6.04e-01	0.3191	0.5190755	0.16566099	136.05	RERGL	RERG like
123720	6.78e-01	6.04e-01	0.0741	-0.5190279	-0.03845427	686.53	WHAMM	"WASP homolog associated with actin, golgi membranes and microtubules"
221504	6.78e-01	6.04e-01	0.095	-0.5188602	-0.04930577	174.94	ZBTB9	zinc finger and BTB domain containing 9
26864	6.79e-01	6.04e-01	0.3533	-0.5181808	-0.18308031	28.48	RNVU1-7	"RNA, variant U1 small nuclear 7"
574036	6.79e-01	6.04e-01	0.1881	-0.5181237	-0.09745612	43.06	SERTAD4-AS1	SERTAD4 antisense RNA 1
100126332	6.79e-01	6.05e-01	0.1246	0.5178823	0.0645385	22.25	MIR943	microRNA 943
80817	6.79e-01	6.05e-01	0.1136	0.5178728	0.05881071	363.48	CEP44	centrosomal protein 44
101927599	6.79e-01	6.05e-01	0.0947	0.5179023	0.04902096	50.42	ZNF529-AS1	ZNF529 antisense RNA 1
28763	6.79e-01	6.05e-01	0.38	-0.5179262	-0.19678985	31.15	IGLVI-70	immunoglobulin lambda variable (I)-70 (pseudogene)
100286844	6.79e-01	6.05e-01	0.1087	-0.5176107	-0.05628363	42.4	BCDIN3D-AS1	BCDIN3D antisense RNA 1
123803	6.79e-01	6.05e-01	0.0889	0.5174668	0.04601714	574.38	NTAN1	N-terminal asparagine amidase
10949	6.79e-01	6.05e-01	0.0839	0.5170727	0.04337724	4196.79	HNRNPA0	heterogeneous nuclear ribonucleoprotein A0
106631777	6.79e-01	6.05e-01	0.2068	0.5170388	0.10691182	64837.41	RNA45SN1	"RNA, 45S pre-ribosomal N1"
1495	6.79e-01	6.05e-01	0.1031	0.516879	0.05326975	7520.5	CTNNA1	catenin alpha 1
9907	6.79e-01	6.05e-01	0.1134	0.5167363	0.05857645	1448.19	AP5Z1	adaptor related protein complex 5 subunit zeta 1
107986859	6.79e-01	6.05e-01	0.1322	-0.5166779	-0.06832959	31.44	LOC107986859	
79269	6.79e-01	6.05e-01	0.0816	-0.5166939	-0.04218728	811.1	DCAF10	DDB1 and CUL4 associated factor 10
7019	6.79e-01	6.05e-01	0.1122	0.5166327	0.05798554	1026.05	TFAM	"transcription factor A, mitochondrial"
29789	6.79e-01	6.05e-01	0.096	0.5165812	0.04956654	1266.81	OLA1	Obg like ATPase 1
105370569	6.80e-01	6.06e-01	0.1862	0.5162734	0.09614827	26.67	LOC105370569	uncharacterized LOC105370569
4063	6.80e-01	6.06e-01	0.27	-0.5161794	-0.13935494	364.11	LY9	lymphocyte antigen 9
112268092	6.80e-01	6.06e-01	0.2037	0.5156729	0.10503223	21.87	LOC112268092	
197335	6.80e-01	6.06e-01	0.1199	0.5157149	0.06182634	1288.2	WDR90	WD repeat domain 90
51077	6.80e-01	6.06e-01	0.0727	0.5155891	0.03748415	875.04	FCF1	FCF1 rRNA-processing protein
341056	6.80e-01	6.06e-01	0.3133	0.5155035	0.16150787	15.3	LOC341056	SUMO1 activating enzyme subunit 1 pseudogene
10691	6.80e-01	6.06e-01	0.0545	0.5154401	0.02810599	472.87	GMEB1	glucocorticoid modulatory element binding protein 1
254050	6.80e-01	6.06e-01	0.2367	-0.5151226	-0.12191489	9.25	LRRC43	leucine rich repeat containing 43
7170	6.80e-01	6.07e-01	0.0913	-0.515023	-0.04702203	10693.61	TPM3	tropomyosin 3
339324	6.81e-01	6.07e-01	0.09	-0.514483	-0.04632582	276.09	ZNF260	zinc finger protein 260
26133	6.81e-01	6.07e-01	0.0563	-0.5143574	-0.02896336	2596.18	TRPC4AP	transient receptor potential cation channel subfamily C member 4 associated protein
26290	6.81e-01	6.07e-01	0.2862	-0.5143067	-0.14721715	264.52	GALNT8	polypeptide N-acetylgalactosaminyltransferase 8
130814	6.81e-01	6.07e-01	0.0693	0.5139445	0.03561481	967.49	SLC66A3	solute carrier family 66 member 3
144404	6.81e-01	6.08e-01	0.1024	-0.5135817	-0.05258331	1029.29	TMEM120B	transmembrane protein 120B
54346	6.81e-01	6.08e-01	0.4287	-0.5134346	-0.22011991	12.04	UNC93A	unc-93 homolog A
54768	6.81e-01	6.08e-01	0.2359	-0.5133563	-0.12110696	18.18	HYDIN	HYDIN axonemal central pair apparatus protein
105371763	6.82e-01	6.08e-01	0.1214	-0.5126808	-0.06222938	116.45	LOC105371763	uncharacterized LOC105371763
8690	6.82e-01	6.08e-01	0.138	-0.5124455	-0.07071527	325.84	JRKL	JRK like
107986656	6.82e-01	6.09e-01	0.1859	-0.5121271	-0.0952228	10.01	LOC107986656	uncharacterized LOC107986656
388436	6.82e-01	6.09e-01	0.3101	-0.5121361	-0.15882734	19.96	LOC388436	uncharacterized protein ENSP00000382042
57180	6.82e-01	6.09e-01	0.063	0.5118822	0.03225284	179.11	ACTR3B	actin related protein 3B
79607	6.82e-01	6.09e-01	0.0824	-0.5117961	-0.04216199	1538.05	FAM118B	family with sequence similarity 118 member B
23230	6.82e-01	6.09e-01	0.1637	-0.5116948	-0.08376609	1616.18	VPS13A	vacuolar protein sorting 13 homolog A
6614	6.83e-01	6.09e-01	0.2591	0.5114653	0.1325262	527.41	SIGLEC1	sialic acid binding Ig like lectin 1
441549	6.83e-01	6.09e-01	0.1292	0.5113569	0.06605015	40.25	CDNF	cerebral dopamine neurotrophic factor
101927267	6.83e-01	6.09e-01	0.2603	0.510879	0.13295757	162.72	TROAP-AS1	TROAP and PRPH antisense RNA 1
6429	6.83e-01	6.09e-01	0.0535	-0.5108058	-0.02730926	2984.76	SRSF4	serine and arginine rich splicing factor 4
100130298	6.83e-01	6.10e-01	0.2055	-0.5106515	-0.10491665	17.11	LOC100130298	hCG1816373-like
388561	6.83e-01	6.10e-01	0.0862	-0.5105907	-0.04402811	228.3	ZNF761	zinc finger protein 761
107984834	6.83e-01	6.10e-01	0.265	-0.5103849	-0.13527499	263	CORO1A-AS1	CORO1A antisense RNA 1
105369780	6.83e-01	6.10e-01	0.1002	0.5102157	0.05110602	22.3	LOC105369780	
100131213	6.84e-01	6.10e-01	0.1231	-0.5096476	-0.06275264	51.12	ZNF503-AS2	ZNF503 antisense RNA 2
105378550	6.84e-01	6.10e-01	0.2431	0.5096512	0.12387217	14	LOC105378550	uncharacterized LOC105378550
128434	6.84e-01	6.10e-01	0.2093	0.509631	0.10667763	39.43	VSTM2L	V-set and transmembrane domain containing 2 like
84844	6.84e-01	6.10e-01	0.0981	0.5093785	0.04999357	597.69	PHF5A	PHD finger protein 5A
11130	6.84e-01	6.11e-01	0.1774	0.5090344	0.09031651	798.89	ZWINT	ZW10 interacting kinetochore protein
105372300	6.84e-01	6.11e-01	0.1703	-0.5088396	-0.08667385	52.86	LOC105372300	uncharacterized LOC105372300
1058	6.84e-01	6.11e-01	0.1982	-0.508746	-0.10081477	154.77	CENPA	centromere protein A
51188	6.84e-01	6.11e-01	0.106	-0.5085742	-0.05388346	472.87	SS18L2	SS18 like 2
91977	6.84e-01	6.11e-01	0.2155	0.5084381	0.1095736	25.23	MYOZ3	myozenin 3
23353	6.85e-01	6.11e-01	0.1016	0.5081639	0.0516365	2966.95	SUN1	Sad1 and UNC84 domain containing 1
10209	6.85e-01	6.11e-01	0.1384	0.508143	0.070332	17242.96	EIF1	eukaryotic translation initiation factor 1
105376689	6.85e-01	6.12e-01	0.1778	0.5079301	0.09033157	30.24	LOC105376689	translation initiation factor IF-2
112268317	6.85e-01	6.12e-01	0.301	0.5078142	0.15283371	26.85	LOC112268317	extensin-like
105378862	6.85e-01	6.12e-01	0.134	0.5075991	0.06800953	25.09	LOC105378862	replaced by ID 729970
3021	6.85e-01	6.12e-01	0.1203	-0.5073075	-0.06103878	19579.01	H3-3B	H3.3 histone B
192134	6.85e-01	6.12e-01	0.3817	0.5068375	0.19345376	438.14	B3GNT6	"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 6"
51286	6.86e-01	6.13e-01	0.2213	-0.5060153	-0.11195787	27.2	CEND1	cell cycle exit and neuronal differentiation 1
642819	6.86e-01	6.13e-01	0.1118	-0.5058653	-0.0565627	112.72	ZNF487	zinc finger protein 487
57708	6.86e-01	6.13e-01	0.1231	-0.5056667	-0.06223193	1417.64	MIER1	MIER1 transcriptional regulator
55623	6.86e-01	6.13e-01	0.1099	-0.5056326	-0.05559066	1057.93	THUMPD1	THUMP domain containing 1
5198	6.86e-01	6.13e-01	0.0956	-0.5056218	-0.04834402	717.42	PFAS	phosphoribosylformylglycinamidine synthase
8660	6.86e-01	6.13e-01	0.1924	-0.5054778	-0.09724491	1195.97	IRS2	insulin receptor substrate 2
4629	6.87e-01	6.13e-01	0.2901	0.5051171	0.14654206	11111.44	MYH11	myosin heavy chain 11
112268412	6.87e-01	6.14e-01	0.1596	-0.5050103	-0.08058644	67.24	LOC112268412	uncharacterized LOC112268412
84314	6.87e-01	6.14e-01	0.1632	0.5049114	0.08238004	479.45	TMEM107	transmembrane protein 107
9159	6.87e-01	6.14e-01	0.1462	-0.5046508	-0.0737685	5374.16	PCSK7	proprotein convertase subtilisin/kexin type 7
9110	6.87e-01	6.14e-01	0.0822	0.5042848	0.04147327	1219.29	MTMR4	myotubularin related protein 4
107984805	6.87e-01	6.14e-01	0.2767	0.504059	0.1394635	35.59	LOC107984805	uncharacterized LOC107984805
105371380	6.87e-01	6.14e-01	0.1772	-0.5040456	-0.08933935	33.22	LOC105371380	
4207	6.87e-01	6.14e-01	0.1873	-0.5038917	-0.09438235	352.5	BORCS8-MEF2B	BORCS8-MEF2B readthrough
80071	6.87e-01	6.15e-01	0.1425	0.5035476	0.07175955	55.21	CCDC15	coiled-coil domain containing 15
773	6.87e-01	6.15e-01	0.1776	0.5035458	0.0894526	127.24	CACNA1A	calcium voltage-gated channel subunit alpha1 A
23262	6.88e-01	6.15e-01	0.1519	-0.5033832	-0.07644686	1251.44	PPIP5K2	diphosphoinositol pentakisphosphate kinase 2
441251	6.88e-01	6.15e-01	0.1403	0.5027321	0.07052134	8.33	SPDYE7P	"speedy/RINGO cell cycle regulator family member E7, pseudogene"
105370708	6.88e-01	6.15e-01	0.2157	-0.5027575	-0.10844459	8.64	KIF26A-DT	KIF26A divergent transcript
5634	6.88e-01	6.15e-01	0.1059	0.5027182	0.05324571	988.88	PRPS2	phosphoribosyl pyrophosphate synthetase 2
105373429	6.88e-01	6.15e-01	0.1713	0.5026428	0.08609857	12.59	LOC105373429	uncharacterized LOC105373429
54663	6.88e-01	6.15e-01	0.1943	0.5025131	0.09762275	1481.1	WDR74	WD repeat domain 74
1981	6.88e-01	6.15e-01	0.0801	-0.5023769	-0.0402413	7681.15	EIF4G1	eukaryotic translation initiation factor 4 gamma 1
401577	6.88e-01	6.15e-01	0.0961	0.5024159	0.04826559	179.97	CD99P1	CD99 molecule pseudogene 1
6599	6.88e-01	6.16e-01	0.0806	0.501908	0.0404764	2094.42	SMARCC1	"SWI/SNF related, matrix associated, actin dependent regulator of chromatin subfamily c member 1"
107985200	6.89e-01	6.16e-01	0.184	-0.5010425	-0.09221158	81.42	LOC107985200	uncharacterized LOC107985200
200035	6.89e-01	6.16e-01	0.1154	-0.5009074	-0.05781587	128.12	NUDT17	nudix hydrolase 17
93474	6.89e-01	6.17e-01	0.111	0.5006644	0.05558448	67.2	ZNF670	zinc finger protein 670
100294145	6.90e-01	6.17e-01	0.0773	0.5002477	0.03865661	340.89	LOC100294145	uncharacterized LOC100294145
729678	6.90e-01	6.17e-01	0.1056	0.4999218	0.05277295	394	LINC00847	long intergenic non-protein coding RNA 847
23150	6.90e-01	6.17e-01	0.1785	-0.4998218	-0.08922117	913.62	FRMD4B	FERM domain containing 4B
1213	6.90e-01	6.17e-01	0.1029	0.4995638	0.05140765	7039.59	CLTC	clathrin heavy chain
90632	6.90e-01	6.18e-01	0.4053	0.4991981	0.2023273	22	LINC00473	long intergenic non-protein coding RNA 473
5126	6.91e-01	6.18e-01	0.2906	0.4982702	0.14482088	154.63	PCSK2	proprotein convertase subtilisin/kexin type 2
79400	6.91e-01	6.18e-01	0.2481	0.4982106	0.12362071	14.38	NOX5	NADPH oxidase 5
100130742	6.91e-01	6.18e-01	0.1455	-0.4981518	-0.07246961	19.81	LRRC69	leucine rich repeat containing 69
54926	6.91e-01	6.19e-01	0.0528	0.4979223	0.02629213	1651.61	UBE2R2	ubiquitin conjugating enzyme E2 R2
102723728	6.91e-01	6.19e-01	0.1299	0.497811	0.06465219	671.51	LOC102723728	nodal modulator 3-like
101929322	6.91e-01	6.19e-01	0.3137	0.4975771	0.15609639	12.92	LOC101929322	integrator complex subunit 4 pseudogene
85456	6.91e-01	6.19e-01	0.1053	-0.497333	-0.05238999	3293	TNKS1BP1	tankyrase 1 binding protein 1
57136	6.91e-01	6.19e-01	0.1066	0.4973085	0.05300831	2134.63	APMAP	adipocyte plasma membrane associated protein
1819	6.92e-01	6.19e-01	0.0822	0.4970303	0.04086509	707.67	DRG2	developmentally regulated GTP binding protein 2
